lat,lon,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,plot,loss
39.985,116.625,0.157055498,-0.007293512,0.036340928,0.076289251,0.194016665,0.063242658,0.075111788,-0.072101206,0.279312058,-0.334507407,3.749612129,8.477098004,5.276045708,2.497100158,0.778653168,0.569284821,1.042996874,0.657486694,1.030710531,0.958721593,0.575093921,1.2435243,1.784826285,2.286435288,3.373238628,2.013156879,1.820489459,1.129569164,0.412794666,,0.39860818
39.985,116.635,0.063163572,0.043361311,0.061333814,0.043528819,-0.006594655,0.048967602,0.051814632,0.045876471,0.075906008,-0.035921021,0.098800622,0.147653735,0.350060399,0.22509109,0.009954605,0.22360885,0.087305217,-0.00970884,0.022817529,0.160489523,0.287551313,0.232399715,0.909156871,0.817016258,0.392077869,0.651499327,0.059181227,0.056697206,0.184443486,,1.078814217
39.985,116.645,-0.002166588,-0.000292922,8.27E-05,-1.69E-21,6.78E-21,-4.40E-20,4.07E-20,0.00074933,-0.008178393,0.039152354,-0.120938912,0.344640425,0.459201787,0.123362098,-0.115930968,0.330832691,0.531717842,0.480333738,0.105990304,0.163369443,0.099571247,-0.052381736,0.578269202,0.327585302,0.334510868,0.549067354,0.172886932,-0.006232598,0.023130811,,1.202584784
39.985,116.655,-0.005522311,0.000385316,0.000133822,-1.70E-05,6.78E-21,1.69E-20,-0.0001539,0.002347281,-0.013503016,0.044465214,-0.117318656,0.564853668,0.470987466,0.155857039,0.223085275,-0.100785899,0.567430182,0.259724374,0.047653289,0.116517083,-0.045256928,0.656881429,0.609865467,0.1779654,0.015932917,7.68E-06,8.10E-06,-0.000143701,0.000147434,,1.031217117
39.985,116.665,-1.70E-05,0,0,0,-1.32E-23,0,1.69E-21,0,1.69E-20,-0.0001539,7.91E-05,0.003931838,-0.018538124,0.045035765,0.070660556,-2.60E-18,-2.17E-19,-1.08E-19,-5.42E-20,0,0,3.39E-21,-0.0001539,7.91E-05,0.004066862,-0.019037224,0.045464934,0.070275755,0.009694644,,2.749745066
39.985,116.675,-0.058422705,0.036325965,-0.009812628,0.000102008,0.000359539,0.003258427,-0.02309508,0.074795553,-0.168985968,0.513493303,0.340392547,0.265120099,1.369920363,0.996974671,0.310532678,0.953243201,0.74730098,0.852767221,1.003888138,0.80369415,0.734459482,0.634747073,0.807873418,1.04977777,0.527147991,0.558525191,0.275044562,0.118432768,0.141139744,,0.906366912
39.985,116.685,-0.013388844,0.011368865,-0.002426997,-0.000228989,5.83E-05,0.000528565,-0.005971601,0.020966697,-0.03844706,0.106772143,0.065916742,2.091752737,1.557967845,0.742224865,0.374551496,0.245092583,1.244059221,1.041004749,0.527135736,0.688714093,0.623857046,0.496629075,0.515600634,0.545204654,0.52529081,0.820120637,0.13849638,-0.020338966,0.072112915,,0.739444694
39.985,116.695,0.004440776,-0.000541947,-5.88E-05,2.44E-05,2.54E-21,-3.05E-20,0.000220765,-0.002160098,0.010569878,-0.032877408,0.086525804,0.73415072,0.695711042,0.536117745,0.425932816,0.337981878,0.454781145,0.725227514,0.460227459,0.153081263,0.202770267,1.667159153,0.858951572,0.424678669,0.830198483,0.489582486,0.035122844,-0.009417924,0.026836616,,0.916275374
39.995,116.095,-0.009146155,0.00120621,0.000464217,-0.00011645,-1.70E-05,-0.0001539,7.91E-05,0.003931838,-0.018538124,0.046246795,0.062244801,0.028039305,-0.069836261,0.222250901,0.222629881,0.206456891,-0.038894931,0.122156996,0.248568351,0.122660645,0.216160311,0.092089914,0.149815997,0.13556255,0.052049669,0.045711788,0.068303271,0.004933507,-0.013439774,,1.903778186
39.995,116.105,5.73E-05,7.53E-05,0,5.29E-23,-4.24E-22,-8.47E-22,-1.02E-20,2.03E-20,0.000682465,-0.00451172,0.013928801,-0.032323528,0.107304844,0.016616857,-0.00451172,0.013928801,-0.032477428,0.107383964,0.01986623,-0.018538124,0.045035765,0.070660556,1.73E-18,-8.67E-19,-1.08E-19,-5.42E-20,-7.27E-07,4.72E-06,4.76E-06,,2.626827512
39.995,116.115,0.01321244,-0.003964284,0.000114554,0.000150608,-2.03E-20,4.07E-20,0.001364931,-0.00902344,0.027857602,-0.064647055,0.214609688,0.031868784,-3.90E-18,-1.08E-18,-2.17E-19,-1.48E-20,3.39E-21,0,0,0,0,0,0,0,0,0,0,0,0,,1.866622817
39.995,116.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
39.995,116.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
39.995,116.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
39.995,116.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
39.995,116.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
39.995,116.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
39.995,116.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
39.995,116.195,0.0083127,-0.001362762,-0.000151263,4.13E-05,1.86E-20,-3.39E-20,0.000374665,-0.004132714,0.017364218,-0.043596341,0.114052777,0.376617797,0.286880625,0.038711693,0.104998761,0.024191709,-0.027613373,0.10040579,0.479170035,0.048485641,-0.003983155,0.009496201,-0.013780424,0.051931472,0.182184645,0.054366017,0.105834153,0.026769714,-0.044245608,,1.648914417
39.995,116.205,-0.010226336,0.00660622,-0.001982142,5.73E-05,7.53E-05,0.000682465,-0.00451172,0.013928801,-0.032323528,0.107304844,0.015780492,7.91E-05,0.003931838,-0.018538124,0.045035765,0.070660556,-2.60E-18,-2.17E-19,-0.0001539,-0.00022868,0.004090079,-0.009991983,0.003447797,0.174660886,0.108998243,0.107266279,0.016151748,-0.001816558,0.01218133,,2.237042799
39.995,116.215,0.020073615,-0.00577725,0.000814525,9.27E-05,-3.40E-05,-0.0003078,0.003108867,-0.014919263,0.050742819,-0.155287981,0.879550671,0.140446732,1.174628608,0.184986672,0.225257272,0.038755134,0.400966564,0.102375439,0.000761586,0.001467514,-0.017769818,0.05014516,0.103469759,0.263783528,0.259713559,0.125628427,0.096413603,0.053557993,0.090570333,,0.881430467
39.995,116.225,-0.020218608,0.007523561,-0.001663748,4.03E-05,7.53E-05,0.000682465,-0.00466562,0.017948813,-0.053335493,0.163264768,-0.114463131,0.68026588,0.445870269,0.166190812,0.158974039,0.179371225,0.284289174,0.113001772,0.352508354,0.039831962,-0.020100687,0.262549484,0.71100496,0.400215567,0.946724408,0.663578018,0.362051714,0.113522891,-0.047060063,,1.228933309
39.995,116.235,0.006042458,0.153090443,0.058529707,0.072574234,0.242211637,0.049056999,0.090355584,0.142878191,0.021062101,-0.148799883,0.988488357,1.378239039,0.732619944,0.246463668,0.23988996,0.245975942,0.305506658,0.475041899,0.094778171,0.420957545,0.540038285,0.298775037,0.699751941,2.185212642,2.162565127,0.966063985,0.495654377,0.469349939,0.278844948,,0.826745876
39.995,116.245,-0.000670287,9.18E-05,2.44E-05,-2.12E-22,5.08E-21,-3.47E-20,9.15E-20,0.000220765,-0.000795167,-0.000654859,0.006700977,-0.003884707,0.991488332,0.535354934,0.253180663,0.120748491,0.287550801,0.461625697,0.581904718,-0.100837101,0.566763523,1.106687823,0.953427252,0.439252023,0.244434803,-0.000158303,0.10479422,0.029595015,-0.051166005,,0.99001984
39.995,116.255,0.017016735,0.004393374,-0.001390477,-0.000179419,-6.78E-21,-5.42E-20,-0.001626037,-0.000615224,0.047605264,-0.198936309,0.448447068,2.050978412,0.979299631,0.360638748,0.081319098,0.226499473,0.157583301,0.407251571,0.471885276,-0.062488491,0.277101576,0.526364813,0.710836332,0.965871762,0.69176321,0.26338806,0.461666631,0.156468152,-0.120847558,,0.667770661
39.995,116.265,-0.076363628,0.02507498,-0.00443435,-2.95E-05,0.000208931,0.001893496,-0.01422554,0.060887144,-0.189081444,0.547369975,-0.273846976,2.497372433,2.702646672,2.082549326,1.12113909,0.799218073,0.418398957,0.987902738,0.846121518,0.328766508,1.077360911,0.883645833,1.521218111,1.234535999,1.84948533,0.428950592,0.687088482,0.408107147,-0.090867429,,0.715244697
39.995,116.275,-0.055805805,-0.00186679,0.003786868,-0.000174186,-6.79E-05,-0.000615601,0.002959307,0.013736867,-0.125413057,0.39827017,-0.161706305,4.337371346,7.811480915,3.603893931,1.727953506,2.326104463,2.586877538,2.87638895,1.947448831,2.585439591,2.734795379,1.579739641,4.470857286,4.476135359,2.140691171,1.451310484,0.873401859,0.468825039,0.134447583,,0.45590056
39.995,116.285,0.099312621,-0.010905703,0.150630039,0.342384927,0.489905887,0.347664873,0.186513789,-0.040950637,0.160250093,-0.037009473,0.152389897,9.258193558,20.3385941,8.487175125,7.36698957,6.663344703,8.274660936,9.405920786,8.732588186,6.850864671,7.726921061,9.749495734,21.34833576,30.84657156,21.60000357,14.11660122,8.681327781,4.298325202,1.771406654,,0.237994778
39.995,116.295,-0.036139501,-0.023267473,0.096693231,0.156776388,0.143789872,0.167115004,0.097083667,0.002667753,-0.177505754,1.031932052,0.382403638,19.0869865,31.06169938,10.50945908,3.205852798,1.997615844,2.236855694,4.077853192,3.137317069,2.093242865,2.208477735,4.467097663,5.40240535,5.307153563,3.66978626,2.322527329,1.73961991,0.77165109,0.1349416,,0.199181494
39.995,116.305,-0.005526552,0.004414477,0.146484773,0.216043254,-0.058696473,0.26673212,0.076201912,0.086946396,-0.101921726,0.3449279,-0.91607143,5.077470015,7.453290168,7.143508802,4.884242459,6.247470531,8.167249261,5.370319243,5.810086756,5.326466081,6.532478079,7.013570527,13.51551192,14.66222167,11.36924392,7.890390097,6.705399481,3.70819206,1.231307605,,0.287836709
39.995,116.315,-0.093581839,0.071229994,-0.00273617,0.2651396,0.435468689,0.283894528,-0.02300449,0.197688684,-0.552670513,2.618893877,-0.162198072,11.77282257,18.98262498,9.010970949,6.526653548,7.125366947,13.38616309,9.619375837,8.104738497,7.904089833,8.398883085,14.38352765,13.88084622,8.659570374,5.997404597,4.030814753,3.32825163,1.8587953,0.659364229,,0.251392783
39.995,116.325,0.045345218,0.038889633,-0.096618249,0.301137299,0.996318644,0.257637359,0.017941447,-0.027113859,0.135104313,-0.397835131,1.040993244,2.949657517,4.89721683,10.99527619,11.38098461,23.94429848,49.22346321,19.0107133,11.57017761,16.73216237,8.739237532,29.10553222,23.83307436,12.68168817,9.347935294,8.742310937,4.2043633,1.728656704,1.420617184,,0.180404531
39.995,116.335,-0.050760891,0.123820881,-0.036146531,0.19921823,0.754688257,0.153032853,0.055861444,0.097169224,-0.088660485,0.239856452,-0.105101783,9.275305277,27.73529693,22.98848226,8.887396478,12.73823691,23.24674119,13.56212131,10.60435592,9.161044367,7.405894061,20.11781828,22.46524375,13.66991091,8.01681733,4.988688343,5.292828093,2.633817886,0.195018556,,0.200648716
39.995,116.345,0.427995601,0.092117969,-0.029398574,0.505279689,1.198118224,0.481878622,0.070895811,0.016478592,0.489542542,0.301296505,0.213158765,11.13064652,35.31864474,22.60240156,10.46372265,7.488557833,19.41301147,11.46377124,11.23563396,10.30064986,11.65409906,16.26318815,22.58865123,24.82174912,17.68100129,15.71352669,11.1153936,4.445067872,1.811718955,,0.207569173
39.995,116.355,-0.145247262,0.085694149,0.000959194,0.347428639,1.059035956,0.293050284,0.129726726,0.050802109,-0.219742016,0.556516155,2.292708481,11.67806847,17.62890059,9.719693393,2.175907643,5.684665259,9.08365656,8.003278124,4.317974859,1.814132964,7.909022217,10.52725567,12.80805173,11.24358624,7.292457664,5.774427883,5.090763384,2.746327608,1.338023027,,0.271948877
39.995,116.365,-0.009726291,0.023177834,0.247382816,0.247624538,0.199953418,0.251947678,0.266405305,0.009185112,0.00113895,0.217900799,0.474628929,11.75555471,26.03363061,13.29074658,3.817877269,3.094984769,6.382895247,4.386999588,4.774272772,5.731746219,5.082475524,7.489729297,18.13550579,16.60065174,11.19374949,8.412616507,4.868292313,2.072672212,1.232163582,,0.227291032
39.995,116.375,-0.147106934,0.273638487,-0.030195815,0.782394298,2.338629288,0.672713701,0.228353386,0.206568077,-0.255414779,0.772040211,-0.90956313,14.04938868,19.98585566,10.95859143,5.925039286,5.812195478,19.84889787,11.88303769,7.58495625,6.665372822,6.629083712,14.2884522,17.56454817,14.93794325,12.28927425,9.244468236,8.637645616,5.104999449,2.621895076,,0.219855443
39.995,116.385,0.02104597,-0.012176001,0.008757292,0.060281032,0.040808328,0.070660556,-0.001472137,0.000716167,0.002658347,0.100526595,-0.623085949,4.828219889,26.2392683,16.40664107,6.134213901,4.669448738,13.84823754,10.31248663,5.508568218,4.855222521,4.837851926,10.27879631,18.55445214,11.22039399,8.27107894,7.943037139,4.623789635,1.197511925,0.306815644,,0.332500765
39.995,116.395,0.000200868,0.038078728,0.359191989,0.624152462,0.890421809,0.620749043,0.438196204,-0.008893395,0.110284118,-0.273532799,1.192373342,4.922696402,6.908057781,6.090917813,3.259116193,1.832383014,4.614361014,6.28322451,2.573964031,2.758997738,1.247511532,5.322468043,7.208757737,6.47380728,5.275035076,4.606420089,1.944041183,0.943630553,0.966692017,,0.409788143
39.995,116.405,0.737563186,0.443239067,0.592943316,1.055787273,0.659612315,1.186052416,0.428403661,0.614083618,0.659104354,0.342702485,4.403007243,10.34424183,36.99519994,35.64409085,13.42361848,12.43317162,18.9307958,15.78014418,13.31748198,12.29946793,11.88109927,19.0805023,26.31768509,22.71276758,21.32747543,19.89831646,12.12172826,6.308325934,3.629131192,,0.179881228
39.995,116.415,0.244170109,-0.003219921,0.515897163,0.851314847,0.693025947,0.917681228,0.505272358,-0.027701585,0.573929512,-1.723346318,6.16814295,9.611234141,69.54955015,50.01853858,16.47888562,12.91732679,17.25848216,18.07384234,14.76353569,13.22614734,13.15304873,22.30351202,49.99018919,40.123042,25.40263694,19.74159041,14.87789548,6.586123843,2.076775008,,0.139728412
39.995,116.425,0.113888002,0.057831838,0.088899568,0.135205978,-0.008291802,0.163579879,0.045825045,0.097736048,0.081900313,0.132277103,0.599730897,11.46056192,13.94837829,14.99230453,5.731204071,7.342867245,14.70136084,7.293620861,4.283584582,3.943207417,4.556186671,9.090753271,15.02979649,14.3773257,8.163551516,5.820810789,4.913030413,2.479295721,0.796959755,,0.259520399
39.995,116.435,0.013041829,-0.000374763,-0.000476448,7.38E-06,1.78E-20,-1.50E-19,6.69E-05,-0.004810839,0.031932994,-0.107429855,0.278264443,0.308143316,0.770137195,0.903506722,1.023700108,0.137373968,1.171101482,1.533375754,0.732086097,0.684318543,1.284671941,0.879660554,2.041616319,1.832472966,1.568223247,1.171467289,0.524902901,0.16986893,0.077079022,,0.746877522
39.995,116.445,0.01742464,-0.005183034,-0.000732857,0.000349281,4.13E-05,0.000374665,0.000403608,-0.010366683,0.029435823,-0.037909018,0.98973853,2.341577652,8.720692852,6.352760744,1.578330522,0.846571331,1.394612604,0.729554654,1.416710372,1.295494649,0.914636874,1.695650707,6.957271643,4.526431318,3.421108811,2.26243682,1.505997304,0.578378429,0.024852745,,0.393204714
39.995,116.455,0.251834176,0.446826143,0.526285976,0.723601688,1.484217793,0.638374292,0.715376478,0.334309044,0.210891796,1.381500471,0.636445954,24.00345253,43.04322013,28.80307293,11.73710799,6.03831675,7.082315353,9.373931606,7.021937083,5.188014882,7.791463514,9.835228868,13.808742,18.3737346,14.35176378,15.42747598,8.851292091,3.133322464,2.052946542,,0.204647343
39.995,116.465,0.123558504,0.564747776,0.583388633,1.074499552,2.077870168,0.995299556,0.786077934,0.500191166,0.110127015,0.612783552,5.826299261,14.08717828,86.22816683,98.71381254,24.68720255,10.57206287,14.8422633,16.22021215,14.55746338,12.10088174,10.78506282,22.12181721,33.44304493,33.52679736,28.00723308,24.00822038,18.58967988,7.857068379,2.815048409,,0.175155403
39.995,116.475,-0.051206653,0.241222704,0.261069826,0.50966171,1.324997656,0.422210239,0.453772166,0.12597467,0.039657917,-0.022493451,2.916525742,10.23894665,20.83332806,21.56487056,12.79864835,9.403272869,22.2242591,28.35664744,19.82556373,13.16280218,13.73782241,22.42439415,73.24352705,52.62966777,29.54088721,19.14522001,11.31149342,4.545872877,1.162537754,,0.184228417
39.995,116.485,-0.045579122,0.077332243,0.038975419,-0.009442471,0.000266595,-0.017855659,0.040965574,0.094680503,-0.122252141,0.409215426,-0.577395556,3.562905834,20.89459129,26.05155229,9.931767263,7.86592057,19.54797536,9.396210782,6.655501992,6.466866089,5.268776255,12.64915704,24.28846384,14.99096662,6.545996378,4.386571809,2.292379397,0.956800604,0.31579392,,0.205252215
39.995,116.495,0.005848498,0.152169598,0.136163626,0.169010671,0.345533978,0.146979244,0.177187127,0.135519724,0.027914573,-0.087403752,0.482236788,0.381183407,5.373475801,4.394238947,0.557535515,0.360218213,0.478477541,1.221959136,0.598799196,0.50895939,0.485816303,0.205947311,0.998200666,1.563938391,0.933703149,1.902067797,0.866510136,0.337407783,0.301195807,,0.522900551
39.995,116.505,0.03809357,-0.038461052,0.036546434,0.235103463,0.232840282,0.264560347,0.016222022,-0.006991108,0.034171344,-0.079145253,0.158141192,1.528641599,2.598350636,2.639772766,1.476465523,1.005731807,1.52882183,1.290988537,1.625482676,0.953854589,1.041548544,1.096283799,1.558520542,1.663992179,1.568027042,1.43187967,1.107518222,0.803763004,0.5560455,,0.669879435
39.995,116.515,-0.030682768,0.054461114,0.1347518,0.176040416,0.367424372,0.15210663,0.193479289,0.013548709,0.008898204,-0.00190653,0.994375808,1.301390377,3.783208618,3.317080694,1.439234947,1.920282526,2.964965859,1.536902181,1.30779862,1.802581764,1.284148668,1.006764099,0.445461714,1.815431944,3.117517642,4.173088591,1.808717738,0.834777071,1.154498383,,0.598962331
39.995,116.525,0.021461026,0.013620785,-0.051999654,0.124038431,0.442993014,0.102904005,0.001327008,-0.016347822,0.042616122,-0.025772362,0.865870291,1.495054782,3.633388766,2.78720109,2.924536344,2.051730685,1.777695912,1.417903798,0.845416676,1.351561599,1.395344323,1.058177469,2.998394004,3.780324586,2.804899428,2.240668995,1.337588149,0.266036738,0.093685257,,0.627223208
39.995,116.535,-0.006149697,0.004226561,-0.001114777,1.63E-05,4.13E-05,0.000374665,-0.002613884,0.008415558,-0.017702301,0.051908643,0.595940395,0.143326757,0.198409872,0.424081234,1.059082402,0.659574692,0.635605096,0.507446125,0.353294198,0.654850083,0.13814542,0.39654364,0.585732429,0.891268078,0.257729705,0.500162003,0.39929109,0.1463414,0.017185913,,1.228528718
39.995,116.545,-0.009239579,0.006373321,-0.002016105,5.73E-05,7.53E-05,0.000682465,-0.00451172,0.013621,-0.032165287,0.115697085,-0.024209525,0.097831427,0.1207644,0.101606479,0.217609794,0.231717352,0.864182932,0.085730746,0.303792238,0.093348205,0.792427199,0.312298781,0.113027708,0.128897434,0.370506262,0.219704774,0.049373671,0.266368707,0.393790171,,1.159923477
39.995,116.555,0.00817197,-0.001517925,-5.92E-05,5.83E-05,-1.86E-20,6.78E-21,0.000528565,-0.0044326,0.017860639,-0.047603225,0.130389695,0.156949221,-0.171018678,0.558213413,0.245058359,0.258227721,0.348952435,0.213376638,0.024878363,0.127230813,0.023602893,0.143551846,0.762457193,0.142015119,0.168246478,0.097498194,0.311716517,0.238778569,-0.019381273,,1.20371978
39.995,116.565,0.006782051,-0.004708687,0.000556121,0.000191949,6.78E-21,1.63E-19,0.001739596,-0.007783467,0.011220995,-0.001970564,0.057775919,1.344116745,1.669067315,1.697206429,0.857953509,0.99921539,1.3197831,1.139085302,0.627982871,1.106612212,1.224484151,1.334063411,2.93391268,1.691196426,1.875582457,1.396125605,0.547871809,0.277742248,0.221489303,,0.745223768
39.995,116.575,-0.015629682,0.039034177,-0.023578151,0.089564574,0.24288772,0.085100719,-0.011704617,0.064738892,-0.145965457,0.778269835,1.080998824,2.259664464,3.206442032,2.652225444,2.011806069,2.727666361,1.368344429,0.933358323,1.574890059,2.176218692,1.54116787,3.18850007,3.045324034,3.082876194,3.935872535,4.337307412,1.826866066,0.477471251,0.563298774,,0.571902206
39.995,116.585,0.015234809,0.000134293,-0.000752719,-4.36E-05,0,-8.81E-20,-0.000394836,-0.003911184,0.030838567,-0.082271474,0.127693358,1.312209534,1.308729217,0.179442447,0.609486832,0.135816494,0.870184866,0.681148987,0.236001195,0.367775399,0.035455734,0.412690227,1.027591071,1.852618908,0.959034542,0.617252607,0.526096049,0.131163811,-0.068914755,,0.878016071
39.995,116.595,0.09498876,-0.019295799,0.001818695,0.001013589,-0.000154,0.000225105,0.007896959,-0.042747163,0.125289457,0.039224546,1.417694498,1.015530432,1.555614238,1.380344213,0.549341659,0.148485606,1.507066702,1.453701653,0.198792788,0.660600277,0.563742538,0.415444871,2.372846198,1.560499513,1.568966462,1.239005152,0.330463731,0.008069815,0.023563617,,0.633488516
39.995,116.605,0.218083028,-0.021882648,0.052170822,0.348605261,0.385190251,0.387298822,0.029411361,-0.000373703,0.24068266,-0.043521992,0.305227111,2.867211455,2.118049062,1.16924207,0.510474516,0.506452407,1.430904704,1.102393692,2.142723062,0.842723837,0.592858866,1.179438475,2.666624287,1.698228743,2.198540786,2.058983263,1.375724443,0.367582974,0.123554999,,0.638407554
39.995,116.615,-0.03806568,0.01022485,-0.000589491,-0.000292072,2.44E-05,0.000220765,-0.004274359,0.025724315,-0.0879379,0.242412138,0.227916059,-0.0001539,0.001444051,-0.003880571,0.000375158,0.012860614,0.197573345,0.306500168,0.06611787,0.112193412,0.002697935,0.122688282,0.788801428,0.487157001,0.357752345,0.274885711,0.131789749,0.068554748,0.017517818,,1.547014532
39.995,116.625,0.019893964,-0.005946426,0.00017183,0.000225913,-6.78E-21,-5.42E-20,0.002047396,-0.01353516,0.041786402,-0.096288118,0.317402812,0.061731977,-0.032323528,0.107150944,0.016695978,0.000102583,-0.008438578,0.022657883,0.157185469,0.095769752,0.109731387,0.089847521,0.353136108,0.213918685,0.054878855,0.108036321,0.005933645,0.027039934,0.14172543,,1.845981302
39.995,116.635,-0.009279781,0.00120621,0.000464217,-0.00011645,-1.70E-05,-0.0001539,7.91E-05,0.003931838,-0.018538124,0.045035765,0.070660556,-2.60E-18,-2.17E-19,-1.08E-19,-5.42E-20,2.03E-20,-0.0001539,7.91E-05,0.003931838,-0.018538124,0.045035765,0.070660556,-2.60E-18,-2.17E-19,-1.08E-19,-5.42E-20,-7.27E-07,4.72E-06,4.76E-06,,2.766258628
39.995,116.645,0.027353315,-0.008161468,0.000195144,0.000301217,1.36E-20,-2.71E-20,0.002729861,-0.01835468,0.055873444,-0.121430435,0.392143128,0.154337662,0.136734612,0.017939759,-0.046929814,0.133802485,0.131630712,0.070506656,0.000761586,0.000102583,-0.008438578,0.022811783,0.155058953,0.104844509,0.090920888,0.123145564,0.016461552,-0.003039682,0.013509355,,2.139610693
39.995,116.655,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32E-23,0,1.69E-21,0,1.69E-20,-0.0001539,7.91E-05,0.003931838,-0.018538124,0.045035765,0.070660556,-7.27E-07,4.72E-06,4.76E-06,-0.000168964,0.000931827,,2.878280183
39.995,116.665,0,0,0,0,0,0,0,0,0,0,0,0,5.29E-23,-2.12E-22,2.54E-21,-2.54E-20,8.81E-20,0.000528565,-0.003067669,0.008837199,-0.02315795,0.087772673,0.305136474,0.01333066,0.045054427,0.070458057,0.001064297,-0.003023884,0.006315137,,2.198586867
39.995,116.675,0.030108299,-0.009778784,0.000403029,0.000376521,-1.63E-19,7.05E-19,0.003412327,-0.021501469,0.063046966,-0.141591619,0.485946166,0.261863809,0.565868452,0.79518301,0.637164598,-0.143813122,0.59178488,0.497858352,0.467071051,0.193519809,-0.110256748,0.817007679,0.921741975,0.294307547,0.483029937,0.11533908,-0.023362199,0.075192274,0.095893482,,0.997804429
39.995,116.685,0.005830288,-0.001460648,1.61E-05,5.83E-05,1.69E-21,3.39E-20,0.000528565,-0.003750134,0.013348919,-0.036932851,0.120017081,0.193899792,0.015626592,0.000840706,0.003198056,-0.023068327,0.061525939,0.231531883,0.056099319,0.075397874,0.00695373,0.201366766,0.246621754,0.299592861,0.216305665,0.123190389,0.016105717,-0.001442381,0.009913855,,1.695930691
39.995,116.695,5.73E-05,7.53E-05,0,5.29E-23,-4.24E-22,2.54E-21,-1.02E-20,2.03E-20,0.000682465,-0.00451172,0.014611266,-0.036152782,0.116721925,-0.002460335,0.074981316,0.123239236,0.015934392,-1.30E-18,0.000682465,-0.00466562,0.014007921,-0.02839169,0.08876672,0.060970156,0.070660138,1.98E-05,-0.000190734,0.000987866,-0.002948718,,2.748429636
40.005,116.095,-0.001517925,-5.92E-05,5.83E-05,-4.24E-22,5.93E-21,-1.86E-20,1.15E-19,0.000528565,-0.0044326,0.017860639,-0.050861652,0.152340609,0.086441048,0.000761586,-0.000579882,-0.004609323,0.012712237,0.1779654,0.015934392,-3.90E-18,-4.34E-19,-5.42E-20,-6.78E-21,1.69E-21,0,0,0,0,0,,2.09579912
40.005,116.105,4.13E-05,0,0,0,7.94E-23,-4.24E-22,0,1.19E-20,-7.45E-20,0.000374665,-0.003296349,0.013455843,-0.037582533,0.109081109,0.428935708,0.274668852,0.240982952,0.073588353,0.039929764,-0.097231604,0.330779042,0.056925853,0.53984764,0.179673629,0.080605933,0.011981464,0.320646312,0.113972564,-0.000187954,,1.679941831
40.005,116.115,-1.70E-05,0,0,0,-1.32E-23,0,2.12E-21,-6.78E-21,3.39E-21,-0.0001539,7.91E-05,0.004614303,-0.022367378,0.054452845,0.052265829,0.074981316,0.123239236,0.015934392,-2.39E-18,-4.34E-19,-2.71E-20,-8.47E-21,1.69E-21,0,0,0,0,0,0,,2.896103192
40.005,116.125,0,0,0,0,0,0,0,0,0,0,0,0,-1.32E-23,0,1.27E-21,-3.39E-21,1.69E-20,-0.0001539,0.000607686,0.000864169,-0.009700925,0.022031714,0.158354109,0.301204636,0.031866397,2.23E-05,-4.93E-05,-0.000271571,0.002004266,,1.917539928
40.005,116.135,0,0,0,0,0,0,0,0,0,0,0,0,5.29E-23,-4.24E-22,2.54E-21,-1.02E-20,2.03E-20,0.000682465,-0.00451172,0.014611266,-0.036835248,0.121233645,-0.016389136,0.107304844,0.015933644,8.94E-06,-3.36E-05,-2.59E-05,0.000592568,,2.470308735
40.005,116.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
40.005,116.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
40.005,116.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
40.005,116.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
40.005,116.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
40.005,116.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
40.005,116.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
40.005,116.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
